,year,country,stateProvince,Latitude,Longitude,acceptedNameUsage,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank
12493,2014.0,Spain,Alava,43.02,-2.75,Trichoncus pinguis,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pinguis,Species
12494,1965.0,Spain,Baleares,39.56,2.65,Trichoncus scrofa,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scrofa,Species
12495,2008.0,Portugal,Braga,41.79,-8.13,Trichoncus similipes,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,similipes,Species
12496,1965.0,Portugal,Porto,41.15,-8.5,Trichoncus similipes,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,similipes,Species
12497,1965.0,Spain,Baleares,39.88,4.25,Trichoncus sordidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,sordidus,Species
12498,2010.0,Spain,Zaragoza,41.11,-1.41,Trichoncus trifidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,trifidus,Species
12499,2014.0,Spain,Lugo,42.58,-7.19,Trichoncus trifidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,trifidus,Species
12500,1949.0,Portugal,Porto,41.14,-8.52,Trichoncus trifidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,trifidus,Species
12501,,Portugal,Braga,41.76,-8.14,Trichoncus trifidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,trifidus,Species
12502,2008.0,Portugal,Braga,41.79,-8.13,Trichoncus trifidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,trifidus,Species
12503,1949.0,Portugal,Viana do Castelo,41.91,-8.56,Trichoncus trifidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,trifidus,Species
12504,1949.0,Portugal,Porto,41.15,-8.5,Trichoncus trifidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,trifidus,Species
12505,1949.0,Portugal,Porto,41.14,-8.46,Trichoncus trifidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,trifidus,Species
12506,2004.0,Portugal,Bragança,41.31,-6.57,Trichoncus trifidus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,trifidus,Species
12507,1986.0,Spain,Huesca,42.63,0.21,Trichoncus varipes,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,varipes,Species
12508,1983.0,Spain,Huesca,42.56,-0.55,Trichoncus vasconicus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,vasconicus,Species
12509,2004.0,Portugal,Bragança,41.3,-6.55,Trichopterna cucurbitina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cucurbitina,Species
12510,2010.0,Portugal,Beja,37.74,-7.64,Trichopterna cucurbitina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cucurbitina,Species
12511,1949.0,Portugal,Viana do Castelo,41.92,-8.77,Trichopterna cucurbitina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cucurbitina,Species
12512,1949.0,Portugal,Viana do Castelo,41.88,-8.65,Trichopterna cucurbitina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cucurbitina,Species
12513,2010.0,Portugal,Portalegre,39.51,-7.65,Trichopterna cucurbitina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cucurbitina,Species
12514,1949.0,Portugal,Porto,41.14,-8.61,Trichopterna cucurbitina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cucurbitina,Species
12515,1986.0,Spain,Huesca,42.63,0.21,Troglohyphantes affinis,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,affinis,Species
12516,1942.0,Spain,Huesca,42.58,0.23,Troglohyphantes affirmatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,affirmatus,Species
12517,1919.0,Spain,Huesca,42.62,-0.4,Troglohyphantes affirmatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,affirmatus,Species
12518,1931.0,Spain,Huesca,42.62,-0.4,Troglohyphantes affirmatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,affirmatus,Species
12519,1919.0,Spain,Huesca,42.31,0.01,Troglohyphantes affirmatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,affirmatus,Species
12520,1913.0,Spain,Huesca,42.31,0.01,Troglohyphantes affirmatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,affirmatus,Species
12521,1985.0,Spain,Huesca,42.68,-0.53,Troglohyphantes affirmatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,affirmatus,Species
12522,1919.0,Spain,Huesca,42.68,-0.53,Troglohyphantes affirmatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,affirmatus,Species
12523,1931.0,Spain,Huesca,42.68,-0.53,Troglohyphantes affirmatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,affirmatus,Species
12524,1919.0,Spain,Viscaya,43.33,-2.65,Troglohyphantes alluaudi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,alluaudi,Species
12525,1942.0,Spain,Viscaya,43.13,-2.65,Troglohyphantes alluaudi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,alluaudi,Species
12526,1931.0,Spain,Viscaya,43.25,-2.96,Troglohyphantes alluaudi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,alluaudi,Species
12527,1919.0,Spain,Guipuzcoa,43.06,-2.48,Troglohyphantes alluaudi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,alluaudi,Species
12528,1979.0,Spain,Guipuzcoa,43.23,-2.25,Troglohyphantes alluaudi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,alluaudi,Species
12529,1979.0,Spain,Guipuzcoa,43.13,-2.13,Troglohyphantes alluaudi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,alluaudi,Species
12530,1985.0,Spain,Guipuzcoa,43.13,-2.06,Troglohyphantes alluaudi,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,alluaudi,Species
12531,1939.0,Spain,Asturias,43.15,-6.1,Troglohyphantes bolivarorum,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bolivarorum,Species
12532,2014.0,Spain,Lugo,42.73,-7.02,Troglohyphantes bolivarorum,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bolivarorum,Species
12533,1911.0,Spain,Cantabria,43.37,-4.12,Troglohyphantes cantabricus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cantabricus,Species
12534,1911.0,Spain,Cantabria,43.27,-4.04,Troglohyphantes cantabricus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cantabricus,Species
12535,1919.0,Spain,Cantabria,43.42,-4.04,Troglohyphantes cantabricus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cantabricus,Species
12536,1911.0,Spain,Cantabria,43.41,-3.94,Troglohyphantes cantabricus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cantabricus,Species
12537,1919.0,Spain,Cantabria,43.23,-3.8,Troglohyphantes cantabricus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cantabricus,Species
12538,1942.0,Spain,Navarra,43.26,-1.5,Troglohyphantes cerberus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cerberus,Species
12539,1931.0,Spain,Navarra,43.03,-1.98,Troglohyphantes cerberus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,cerberus,Species
12540,1931.0,Spain,Guipuzcoa,42.98,-2.42,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12541,1910.0,Spain,Navarra,42.86,-2.16,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12542,1884.0,Spain,La Rioja,42.21,-2.23,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12543,2003.0,Spain,Guipuzcoa,43.08,-2.5,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12544,2003.0,Spain,Guipuzcoa,42.98,-2.17,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12545,1931.0,Spain,Guipuzcoa,43.13,-2.06,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12546,1942.0,Spain,Guipuzcoa,43.11,-1.98,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12547,1931.0,Spain,Guipuzcoa,43.13,-2.13,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12548,1931.0,Spain,Guipuzcoa,43.15,-2.06,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12549,1931.0,Spain,Guipuzcoa,43.25,-1.91,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12550,1931.0,Spain,Alava,42.96,-2.73,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12551,1980.0,Spain,Guipuzcoa,43.31,-1.98,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12552,1985.0,Spain,Navarra,43.0,-1.88,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12553,1953.0,Spain,Navarra,43.0,-1.88,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12554,1884.0,Spain,Navarra,42.88,-2.2,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12555,1931.0,Spain,Navarra,42.88,-2.2,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12556,1931.0,Spain,Malaga,36.71,-5.25,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12557,1881.0,Spain,Viscaya,43.33,-3.03,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12558,1919.0,Spain,Guipuzcoa,43.3,-1.93,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12559,2003.0,Spain,Guipuzcoa,43.26,-2.32,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12560,1931.0,Spain,La Rioja,42.46,-2.45,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12561,2003.0,Spain,Guipuzcoa,43.25,-2.38,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12562,1979.0,Spain,Guipuzcoa,43.13,-2.13,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12563,1884.0,Spain,Viscaya,43.33,-3.06,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12564,1884.0,Spain,Viscaya,43.31,-3.01,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12565,1910.0,Spain,Viscaya,43.31,-3.01,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12566,1985.0,Spain,Guipuzcoa,43.13,-2.06,Troglohyphantes furcifer,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,furcifer,Species
12567,1942.0,Spain,Huesca,42.63,-0.1,Troglohyphantes marqueti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,marqueti,Species
12568,1911.0,Spain,Cantabria,43.25,-3.45,Troglohyphantes nyctalops,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,nyctalops,Species
12569,1913.0,Spain,Cantabria,43.35,-4.05,Troglohyphantes nyctalops,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,nyctalops,Species
12570,1949.0,Portugal,Viana do Castelo,41.92,-8.77,Troxochrus scabriculus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scabriculus,Species
12571,,Portugal,Braga,41.51,-8.78,Troxochrus scabriculus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scabriculus,Species
12572,2014.0,Spain,Barcelona,41.67,2.0,Troxochrus scabriculus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,scabriculus,Species
12573,2008.0,Spain,Alicante,38.61,-0.26,Typhochrestus berniae,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,berniae,Species
12574,2008.0,Spain,Alicante,38.6,-0.05,Typhochrestus berniae,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,berniae,Species
12575,1993.0,Spain,Granada,36.91,-3.48,Typhochrestus bifurcatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bifurcatus,Species
12576,2011.0,Spain,Granada,37.31,-3.66,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12577,2011.0,Spain,Jaen,37.55,-4.02,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12578,2004.0,Portugal,Bragança,41.3,-6.55,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12579,2008.0,Spain,Alicante,38.63,-0.01,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12580,2006.0,Spain,Ciudad Real,39.45,-4.4,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12581,2008.0,Spain,Malaga,37.09,-4.38,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12582,2008.0,Spain,Granada,37.48,-2.76,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12583,2008.0,Spain,Valencia,38.94,-0.48,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12584,2010.0,Spain,Valencia,39.23,-0.52,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12585,2010.0,Spain,Valencia,39.49,-0.68,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12586,2008.0,Spain,Granada,37.17,-3.59,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12587,2008.0,Spain,Toledo,40.25,-4.36,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12588,2010.0,Portugal,Evora,38.57,-7.9,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12589,2008.0,Spain,Murcia,37.72,-1.16,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12590,2011.0,Spain,Jaen,37.9,-3.88,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12591,2008.0,Spain,Jaen,37.76,-3.78,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12592,2008.0,Spain,Salamanca,40.48,-6.1,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12593,2008.0,Spain,Alicante,38.61,-0.11,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12594,2008.0,Spain,Murcia,37.6,-1.32,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12595,2014.0,Spain,Barcelona,41.67,2.0,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12596,2014.0,Spain,Barcelona,41.79,2.43,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12597,2008.0,Spain,Madrid,40.36,-4.33,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12598,2008.0,Spain,Badajoz,39.18,-5.13,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12599,2010.0,Portugal,Portalegre,39.29,-7.43,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12600,2010.0,Spain,Valencia,39.74,-0.26,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12601,2010.0,Portugal,Portalegre,39.41,-7.33,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12602,2008.0,Spain,Murcia,37.86,-1.56,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12603,2008.0,Spain,Granada,37.21,-3.51,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12604,2008.0,Spain,Granada,36.79,-3.26,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12605,2008.0,Spain,Malaga,36.7,-5.01,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12606,2008.0,Spain,Valladolid,41.5,-5.0,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12607,2008.0,Spain,Murcia,37.76,-1.5,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12608,2008.0,Spain,Granada,37.18,-3.6,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12609,2004.0,Portugal,Bragança,41.41,-6.35,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12610,1994.0,Spain,Alicante,38.5,-0.23,Typhochrestus bogarti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bogarti,Species
12611,1981.0,Spain,Navarra,42.2,-1.63,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12612,2011.0,Spain,Valencia,39.59,-0.46,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12613,2004.0,Portugal,Bragança,41.25,-6.72,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12614,1975.0,Spain,Baleares,39.6,2.5,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12615,2011.0,Spain,Valencia,39.65,-0.42,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12616,2011.0,Spain,Valencia,39.7,-0.53,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12617,2004.0,Portugal,Bragança,41.38,-6.34,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12618,2004.0,Portugal,Bragança,41.06,-6.8,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12619,2008.0,Spain,Avila,40.25,-5.1,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12620,2004.0,Portugal,Bragança,41.41,-6.35,Typhochrestus digitatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,digitatus,Species
12621,1989.0,Spain,Barcelona,41.73,1.98,Typhochrestus simoni,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,simoni,Species
12622,2008.0,Spain,Jaen,37.73,-3.81,Typhochrestus sireti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,sireti,Species
12623,2008.0,Spain,Malaga,36.68,-4.9,Typhochrestus sireti,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,sireti,Species
12624,2004.0,Portugal,Bragança,41.3,-6.55,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12625,1986.0,Spain,Huesca,42.63,0.21,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12626,2004.0,Portugal,Bragança,41.25,-6.72,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12627,2012.0,Spain,Lugo,43.15,-7.47,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12628,1949.0,Portugal,Viana do Castelo,41.64,-8.65,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12629,1962.0,Spain,Gerona,42.18,2.48,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12630,2004.0,Portugal,Bragança,41.63,-6.27,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12631,2010.0,Portugal,Aveiro,40.67,-8.72,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12632,2002.0,Spain,Granada,37.55,-2.6,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12633,2009.0,Spain,Viscaya,43.11,-2.8,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12634,2003.0,Spain,Guipuzcoa,43.26,-2.32,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12635,1983.0,Spain,Huesca,42.56,-0.55,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12636,2013.0,Spain,Asturias,43.25,-5.0,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12637,2010.0,Portugal,Braga,41.76,-8.14,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12638,1949.0,Portugal,Viana do Castelo,41.88,-8.65,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12639,1949.0,Portugal,Braga,41.79,-8.13,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12640,2010.0,Portugal,Setubal,38.46,-9.0,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12641,2010.0,Portugal,Setubal,38.48,-8.99,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12642,2010.0,Portugal,Lisboa,38.73,-9.18,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12643,2013.0,Spain,Asturias,43.21,-5.02,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12644,2014.0,Spain,Barcelona,41.79,2.43,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12645,2009.0,Portugal,Coimbra,40.17,-8.55,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12646,1962.0,Spain,Pontevedra,42.43,-8.63,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12647,1994.0,Spain,La Coruna,42.6,-8.93,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12648,1986.0,Spain,Huesca,42.63,0.21,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12649,2002.0,Spain,Salamanca,,,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12650,2010.0,Portugal,Lisboa,38.94,-9.31,Walckenaeria acuminata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,acuminata,Species
12651,2013.0,Spain,Alava,42.85,-2.61,Walckenaeria alticeps,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,alticeps,Species
12652,2002.0,Spain,Guipuzcoa,43.25,-1.98,Walckenaeria alticeps,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,alticeps,Species
12653,1962.0,Spain,Gerona,42.18,2.48,Walckenaeria atrotibialis,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrotibialis,Species
12654,1999.0,Spain,Andorra,42.5,1.5,Walckenaeria atrotibialis,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,atrotibialis,Species
12655,1985.0,Spain,Andorra,42.5,1.51,Walckenaeria corniculans,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,corniculans,Species
